
SetupTitle, TFT sat RollOut
PrimitiveTest, I/V Sweep
DataValue, 1.8, 7, 2.4549E-05, -1.061E-12, -2.4536800000000002E-05, 5.637842268662196E-06, 1.061E-12, 2.4549E-05
DataValue, 1.9000000000000001, 7, 2.6973600000000002E-05, -3.8200000000000004E-13, -2.69516E-05, 5.7359400110256685E-06, 3.8200000000000004E-13, 2.6973600000000002E-05
DataValue, 2, 7, 2.9525000000000003E-05, 1.18E-13, -2.9510700000000002E-05, 5.82984776946405E-06, 1.18E-13, 2.9525000000000003E-05
DataValue, 2.1, 7, 3.22228E-05, 3.3E-13, -3.22088E-05, 5.926378868252745E-06, 3.3E-13, 3.22228E-05
DataValue, 2.2, 7, 3.50532E-05, 3.88E-13, -3.50324E-05, 6.001739667804094E-06, 3.88E-13, 3.50532E-05
DataValue, 2.3000000000000003, 7, 3.8025500000000004E-05, 5.0300000000000008E-13, -3.80151E-05, 6.0640561340381931E-06, 5.0300000000000008E-13, 3.8025500000000004E-05
DataValue, 2.4, 7, 4.11276E-05, 8.050000000000001E-13, -4.113E-05, 6.178223516225823E-06, 8.050000000000001E-13, 4.11276E-05
DataValue, 2.5, 7, 4.44036E-05, 1.9700000000000003E-12, -4.44093E-05, 6.30457130636571E-06, 1.9700000000000003E-12, 4.44036E-05
DataValue, 2.6, 7, 4.78208E-05, 2.04E-12, -4.78294E-05, 6.3630145147459572E-06, 2.04E-12, 4.78208E-05
DataValue, 2.7, 7, 5.13817E-05, 4.6100000000000006E-13, -5.13833E-05, 6.4593580425106732E-06, 4.6100000000000006E-13, 5.13817E-05
DataValue, 2.8000000000000003, 7, 5.5109300000000004E-05, -4.1400000000000005E-13, -5.51049E-05, 6.5351433467317905E-06, 4.1400000000000005E-13, 5.5109300000000004E-05
DataValue, 2.9, 7, 5.89729E-05, -4.0300000000000005E-13, -5.8983E-05, 6.60422069750044E-06, 4.0300000000000005E-13, 5.89729E-05
DataValue, 3, 7, 6.30045E-05, -4.12E-13, -6.30228E-05, 6.6870047119242912E-06, 4.12E-13, 6.30045E-05
DataValue, 3.1, 7, 6.71837E-05, -4.6200000000000005E-13, -6.72355E-05, 6.8132214680606482E-06, 4.6200000000000005E-13, 6.71837E-05
DataValue, 3.2, 7, 7.15645E-05, -5.700000000000001E-14, -7.15894E-05, 6.92328780476698E-06, 5.700000000000001E-14, 7.15645E-05
DataValue, 3.3000000000000003, 7, 7.60874E-05, 4.11E-13, -7.6121E-05, 6.9738585475031324E-06, 4.11E-13, 7.60874E-05
DataValue, 3.4, 7, 8.07795E-05, -4.1900000000000003E-13, -8.0850300000000008E-05, 7.0866797886851863E-06, 4.1900000000000003E-13, 8.07795E-05
DataValue, 3.5, 7, 8.56592E-05, -1.7990000000000001E-12, -8.57065E-05, 7.1551916131781222E-06, 1.7990000000000001E-12, 8.56592E-05
DataValue, 3.6, 7, 9.06823E-05, -5.2800000000000007E-13, -9.0721500000000009E-05, 7.2288684409374014E-06, 5.2800000000000007E-13, 9.06823E-05
DataValue, 3.7, 7, 9.5902E-05, 4.34E-13, -9.59783E-05, 7.3095411742658867E-06, 4.34E-13, 9.5902E-05
DataValue, 3.8000000000000003, 7, 0.000101273, 2.72E-13, -0.000101347, 7.3554725660431554E-06, 2.72E-13, 0.000101273
DataValue, 3.9, 7, 0.00010682000000000001, -5.0400000000000007E-13, -0.000106928, 7.4549561106097282E-06, 5.0400000000000007E-13, 0.00010682000000000001
DataValue, 4, 7, 0.00011256200000000001, -1.5500000000000002E-13, -0.00011266800000000001, 7.5316913092169081E-06, 1.5500000000000002E-13, 0.00011256200000000001
DataValue, 4.1, 7, 0.000118467, -1.6800000000000002E-13, -0.00011863600000000001, 7.64777336865299E-06, 1.6800000000000002E-13, 0.000118467
DataValue, 4.2, 7, 0.000124604, -2.93E-13, -0.000124708, 7.73395692937147E-06, 2.93E-13, 0.000124604
DataValue, 4.3, 7, 0.000130884, 2.6400000000000004E-13, -0.00013106400000000002, 7.8128764136667565E-06, 2.6400000000000004E-13, 0.000130884
DataValue, 4.4, 7, 0.000137397, -3.75E-13, -0.000137576, 7.95718266739411E-06, 3.75E-13, 0.000137397
DataValue, 4.5, 7, 0.00014411100000000002, 7.8400000000000009E-13, -0.00014430200000000002, 8.0420285371615748E-06, 7.8400000000000009E-13, 0.00014411100000000002
DataValue, 4.6000000000000005, 7, 0.000151015, -4.66E-13, -0.000151227, 8.1245722635086975E-06, 4.66E-13, 0.000151015
DataValue, 4.7, 7, 0.000158123, -4.94E-13, -0.00015835800000000002, 8.2034229102440873E-06, 4.94E-13, 0.000158123
DataValue, 4.8, 7, 0.000165422, 1.531E-12, -0.000165672, 8.28036042747547E-06, 1.531E-12, 0.000165422
DataValue, 4.9, 7, 0.000172928, 1.3300000000000001E-13, -0.00017317800000000002, 8.3508640526767315E-06, 1.3300000000000001E-13, 0.000172928
DataValue, 5, 7, 0.000180623, 4.0800000000000003E-13, -0.00018094200000000002, 8.4272829984665721E-06, 4.0800000000000003E-13, 0.000180623
DataValue, 5.1000000000000005, 7, 0.000188535, -3.6030000000000003E-12, -0.000188872, 8.4967373372658571E-06, 3.6030000000000003E-12, 0.000188535
DataValue, 5.2, 7, 0.000196633, -1.7680000000000001E-12, -0.000197034, 8.6824785027452743E-06, 1.7680000000000001E-12, 0.000196633
DataValue, 5.3, 7, 0.000205066, 2.24E-13, -0.00020545100000000002, 8.7836805033228462E-06, 2.24E-13, 0.000205066
DataValue, 5.4, 7, 0.000213608, 2.2500000000000003E-13, -0.000214104, 8.8237426167844079E-06, 2.2500000000000003E-13, 0.000213608
DataValue, 5.5, 7, 0.000222434, -1.4010000000000002E-12, -0.000222942, 8.9621804221265186E-06, 1.4010000000000002E-12, 0.000222434
DataValue, 5.6000000000000005, 7, 0.00023146800000000003, -1.103E-12, -0.000232028, 9.0541584568607665E-06, 1.103E-12, 0.00023146800000000003
DataValue, 5.7, 7, 0.000240747, 2.356E-12, -0.00024126300000000002, 9.124776889133892E-06, 2.356E-12, 0.000240747
DataValue, 5.8, 7, 0.000250216, -2.1210000000000004E-12, -0.00025089000000000003, 9.2414593942350519E-06, 2.1210000000000004E-12, 0.000250216
DataValue, 5.9, 7, 0.000259984, -2.17E-13, -0.00026075400000000003, 9.4466150060477675E-06, 2.17E-13, 0.000259984
DataValue, 6, 7, 0.000270041, 1.9740000000000003E-12, -0.000270857, 9.5820781254377537E-06, 1.9740000000000003E-12, 0.000270041
DataValue, 6.1000000000000005, 7, 0.000280332, -4.5800000000000007E-13, -0.000281259, 9.7319623341375456E-06, 4.5800000000000007E-13, 0.000280332
DataValue, 6.2, 7, 0.000290936, -3.088E-12, -0.00029183000000000003, 9.8345438013876323E-06, 3.088E-12, 0.000290936
DataValue, 6.3, 7, 0.000301728, 2.163E-12, -0.00030287500000000003, 9.9862453495734509E-06, 2.163E-12, 0.000301728
DataValue, 6.4, 7, 0.000312896, 3.653E-12, -0.00031408200000000003, 1.0229689326219586E-05, 3.653E-12, 0.000312896
DataValue, 6.5, 7, 0.00032436000000000005, -3.321E-12, -0.000325696, 1.0446705694834491E-05, 3.321E-12, 0.00032436000000000005
DataValue, 6.6000000000000005, 7, 0.00033618300000000004, -2.353E-12, -0.000337576, 1.0591695958401856E-05, 2.353E-12, 0.00033618300000000004
DataValue, 6.7, 7, 0.00034822900000000003, 6.05E-13, -0.000349842, 1.0879415665753127E-05, 6.05E-13, 0.00034822900000000003
DataValue, 6.8, 7, 0.000360809, 4.0290000000000007E-12, -0.000362544, 1.1214270490290995E-05, 4.0290000000000007E-12, 0.000360809
DataValue, 6.9, 7, 0.000373674, -1.9030000000000003E-12, -0.00037560100000000004, 1.14681018761697E-05, 1.9030000000000003E-12, 0.000373674
DataValue, 7, 7, 0.00038699800000000005, 1.337E-12, -0.00038912200000000005, 1.1670115053435392E-05, 1.337E-12, 0.00038699800000000005
